Massnahme;Produktbezeichnung;Einheit.Produkt;Lohnkosten Fr./AE;Spezial ja/nein;Bemerkungen;;;
Emden (Rotationsmähwerk mit Mähaufbereiter);Trockengras;dt;130;0;;;;
Emden (Rotationsmähwerk);Emd;dt;110;0;Kreiselmäher;;;
Emden (Rotationsmähwerk);Energieholz;St;110;0;;;;
Emden (Rotationsmähwerk);Dürrfutter (lose);dt;110;0;;;;
Emden (Rotationsmähwerk);Dürrfutter (gepresst);dt;110;0;;;;
Emden (Rotationsmähwerk);;;110;0;;;;
Emden (Rotationsmähwerk);Grassilage (Ballen);dt;110;0;;;;
Emden (Rotationsmähwerk);Heu;dt;110;0;;;;
Emden (Rotationsmähwerk);Trockengras;dt;110;0;;;;
Emden (Rotationsmähwerk);Grassilage;dt;110;0;;;;
Emden (Rotationsmähwerk);Grünfutter (geweidet);dt;110;0;;;;
Emden (Rotationsmähwerk);Grünfutter (geschnitten);dt;110;0;;;;
Emden (Rotationsmähwerk);Luzerne (geschnitten);dt;110;0;;;;
Erhebung Hagelschaden;;;;0;keine Infos;;;
Ernte einführen;Saatkartoffeln;dt;2620;0;;;;
Ernte einführen;Futterkartoffeln;dt;2620;0;;;;
Ernte einführen;Speisekartoffeln;dt;2620;0;;;;
Ernte einführen;Zuckerrüben;dt;970;0;;;;
Ernte einführen;Futterrüben;dt;740;0;;;;
Ernte einführen;Maissilage;dt;660;0;;;;
Ernte einführen;Feuchtkörnermaissilage;dt;660;0;;;;
Ernte einführen;Raps;dt;550;0;;;;
Ernte einführen;Mais g. Pflanze (frisch);dt;510;0;;;;
Ernte einführen;Mais g. Pflanze (getrocknet);dt;510;0;;;;
Ernte einführen;CCM-Würfel (künstlich getrocknet;dt;510;0;;;;
Ernte einführen;CCM (frisch);dt;510;0;;;;
Ernte einführen;Körnermais;dt;510;0;;;;
Ernte einführen;Streue;dt;440;0;Annahme Stroh;;;
Ernte einführen;Weizenstroh;dt;440;0;;;;
Ernte einführen;Gerstenstroh;dt;440;0;;;;
Ernte einführen;Dinkelstroh;dt;440;0;;;;
Ernte einführen;Rapsstroh (WR);dt;440;0;Annahme Stroh;;;
Ernte einführen;Triticalestroh;dt;440;0;;;;
Ernte einführen;Gerste;dt;440;0;;;;
Ernte einführen;Sommergerste;dt;440;0;;;;
Ernte einführen;Sommergerstenstroh;dt;440;0;;;;
Ernte einführen;Sonnenblumen (Speiseöl);dt;440;0;;;;
Ernte einführen;Futterrübenkrautsilage;dt;440;0;;;;
Ernte einführen;Grünhafer (siliert);dt;440;0;;;;
Ernte einführen;Triticale;dt;440;0;;;;
Ernte einführen;Weizen;dt;440;0;;;;
Ernte einführen;Wintergerste;;440;0;;;;
Ernte einführen;Winterweizen;;440;0;;;;
Ernte einführen;Grünfutter (geschnitten);dt;165;1;pro dt, Annahme Ballen;;;
Ernte einführen;Süsslupinen (Samen);dt;150;0;Annahme Mähwerk;;;
Ernte einführen;Zuckerrübenkraut (frisch);dt;150;0;Annahme Mähwerk;;;
Ernte einführen;Maissilage (Ballen);dt;150;1;;;;
Ernte einführen;Trockengras;dt;150;0;Annahme Balkenmähwerk;;;
Ernte einführen;Zwischenfutter;dt;150;0;Annahme Wiese, Balkenmähwerk;;;
Ernte einführen;Dürrfutter (lose);dt;64;0;Ernte von 80dt/ha=8t/ha. 5t/Fuder ->  1.6Fu/ha -> 1.6*40chf/Fu=64 CHF;;;
Ernte einführen;;;64;0;keine Infos;;;
Ernte einführen;Emd;dt;64;0;;;;
Ernte einführen;Heu;dt;64;0;;;;
Ernte einführen;Grassilage;dt;64;0;;;;
Ernte einführen;Dürrfutter (gepresst);dt;64;0;;;;
Ernte einführen;Grassilage (Ballen);dt;1.65;1;pro dt;;;
Ernte einführen;Grünfutter (geweidet);dt;1.65;1;pro dt;;;
Ernte einführen;Mostäpfel;kg;;;;;;
Ernte einführen;Chinaschilf;dt;;;;;;
Ernte einführen;Burley Tabak (getrocknet);kg;;;;;;
Ernte einführen;Ernteprodukte;dt;;;keine Infos;;;
Erntegut einführen;Grünfutter (geweidet);dt;150;0;Annahme Mähwerk;;;
Erntegut einführen;Dürrfutter (gepresst);dt;5.75;1;pro dt, Annahme Ballen;;;
Erntegut einführen;;;;;;;;
Erntegut einführen;Tas de fumier;t;;;keine Infos;;;
Erntegut einlagern;;;;;keine Infos;;;
Erntegut sortieren;;;;;keine Infos;;;
Erntegut trocknen;;;;;keine Infos;;;
Erntegut verpacken;;;;;keine Infos;;;
Ernten;Frühkartoffeln;dt;2620;0;;;;
Ernten;Futterkartoffeln;dt;2620;0;;;;
Ernten;Industriekartoffeln;dt;2620;0;;;;
Ernten;Saatkartoffeln;dt;2620;0;;;;
Ernten;Speisekartoffeln;dt;2620;0;;;;
Ernten;Zuckerrüben;dt;970;0;;;;
Ernten;Zuckerrübenschnitzel (frisch);dt;970;0;;;;
Ernten;Futterrüben;dt;740;0;;;;
Ernten;Karotten, Lager-;kg;740;0;;;;
Ernten;Mais g. Pflanze (frisch);dt;660;0;;;;
Ernten;Mais g. Pflanze (getrocknet);dt;660;0;;;;
Ernten;Maissilage;dt;660;0;;;;
Ernten;Eiweisserbsen (Körner);dt;550;0;;;;
Ernten;Erbsen, Verarbeitungs-;kg;550;0;;;;
Ernten;Erbsenstroh;dt;550;0;;;;
Ernten;Lieschkolbenschrot (frisch);dt;550;0;;;;
Ernten;Raps;dt;550;0;;;;
Ernten;CCM-Würfel (künstlich getrocknet;dt;510;0;;;;
Ernten;Körnermais;dt;510;0;;;;
Ernten;Zuckermais;kg;510;0;;;;
Ernten;Bohnen, Verarbeitungs-;kg;440;0;;;;
Ernten;Buschbohnen;kg;440;0;;;;
Ernten;Dinkel A;dt;440;0;;;;
Ernten;Gerste;dt;440;0;;;;
Ernten;Gerstenstroh;dt;440;0;;;;
Ernten;Grünweizen (frisch);dt;440;0;;;;
Ernten;Roggen;dt;440;0;;;;
Ernten;Sonnenblumen (Speiseöl);dt;440;0;;;;
Ernten;Streue;dt;440;0;Annahme Stroh;;;
Ernten;Triticale;dt;440;0;;;;
Ernten;Weizen;dt;440;0;;;;
Ernten;Weizen I;dt;440;0;;;;
Ernten;Weizen III;dt;440;0;;;;
Ernten;Weizen Top;dt;440;0;;;;
Ernten;Weizenstroh;dt;440;0;;;;
Ernten;Winterhafer;;440;0;;;;
Ernten;Maissilage (Ballen);dt;150;1;pro dt;;;
Ernten;Winterzwiebel;kg;50;1;pro h;;;
Ernten;Zwiebeln;kg;50;1;pro h;;;
Ernten;Äpfel, Tafel-;kg;;;keine Infos;;;
Ernten;Aprikosen, Tafel-;kg;;;;;;
Ernten;Artischocken;kg;;;;;;
Ernten;Aubergine (G);kg;;;;;;
Ernten;Burley Tabak (getrocknet);kg;;;;;;
Ernten;Chinaschilf;dt;;;;;;
Ernten;Erdbeeren;kg;;;;;;
Ernten;Heidelbeeren;kg;;;;;;
Ernten;Himbeeren;kg;;;;;;
Ernten;Kirschen, Tafel-;kg;;;;;;
Ernten;Kirschen, Verarbeitungs-;kg;;;;;;
Ernten;Kürbis;kg;;;;;;
Ernten;Lagerkabis;kg;;;;;;
Ernten;Lauch;kg;;;;;;
Ernten;Randen;kg;;;keine Infos;;;
Ernten;Spargel Grün-;kg;;;keine Infos;;;
Ernten;Spinat, ein Schnitt;kg;;;keine Infos;;;
Ernten;Spinat, zwei Schnitte;kg;;;keine Infos;;;
Ernten;Treibzichorien;kg;;;keine Infos;;;
Ernten;Virginia Tabak (getrocknet);kg;;;;;;
Ernten;Weintrauben;kg;;;;;;
Ernten;Zuckerhut;kg;;;keine Infos;;;
Ernten;Zwetschgen, Tafel-;kg;;;;;;
Ernten;Zwetschgen/Pflaumen, Brenn-;kg;;;;;;
Ernten;;;;;keine Infos in der DB;;;
Ernterückstände schlegeln;;;140;0;;;;
Fertigation;Ammonsalpeter 27.5 %;dt;90;0;;;;
Fertigation;Nitrate d'ammoniaque 25% + Mg + S;dt;90;0;;;;
Fertigation;Bor-Ammonsalpeter 27.5%;dt;90;0;;;;
Fertigation;Wuxal Suspension Mg;l;90;0;;;;
Fertigation;Ammonsalpeter 27%;dt;90;0;;;;
Fertigation;NPK 13.13.21;dt;90;0;;;;
Fertigation;Harnstoff prilliert;dt;90;0;;;;
Fertigation;Harnstoff gekörnt;dt;90;0;;;;
Fertigation;Kristalon Rot;dt;90;0;;;;
Fertigation;Physiomax;dt;90;0;;;;
Fertigation;Chaux d'Aarberg;dt;90;0;;;;
Fertigation;Sequestrene Rapid;kg;90;0;;;;
Fertigation;Lonza Sol N-flüssig;dt;90;0;;;;
Fertigation;Nitrate ammoniaque 27 % N + 2.5 % Mg;dt;90;0;;;;
Fertigation;2 x 15 plus;dt;90;0;;;;
Fertigation;Ammonsalpeter 27 % + 2.5 %  Mg;dt;90;0;;;;
Fertigation;Bio 3G;dt;90;0;;;;
Fertigation;Goemar Star;l;90;0;;;;
Fertigation;Magnesiumnitrat flüssig;l;90;0;;;;
Fertigation;Wuxal;l;90;0;;;;
Fertigation;20.08.2008;dt;90;0;;;;
Fertigation;Calci Tonic (Bio 3G);dt;90;0;;;;
Fertigation;Mg-Ammonsulfat;dt;90;0;;;;
Fertigation;Bor-Ammonsalpeter 26 % + S;dt;90;0;;;;
Fertigation;Ammonsalpeter 27 % + 2.5 % Mg + 9 % Ca;dt;90;0;;;;
Fertigation;Calci Tonic;dt;90;0;;;;
Fertigation;Flüssigdünger S (Stähler);l;90;0;;;;
Fertigation;Wuxal Suspension Mn;l;90;0;;;;
Fertigation;Agro-Düngkalk;dt;90;0;;;;
Fertigation;Ammonsalpeter 25% +5Mg +8.5 S;dt;90;0;;;;
Fertigation;Ammonsalpeter mit Kalk;dt;90;0;;;;
Fertigation;Calciphos;dt;90;0;;;;
Fertigation;Dolomite;dt;90;0;;;;
Fertigation;Nutristar;dt;90;0;;;;
Fertigation;PRP SOL;dt;90;0;;;;
Fertigation;01 Nitrate ammoniaque 27 % N + 2.5 % Mg;dt;90;0;;;;
Fertigation;Aminocal;l;90;0;;;;
Fertigation;Bittersalz / Mg-Sulfat Epso Top;dt;90;0;;;;
Fertigation;Carodor (Rüben);dt;90;0;;;;
Fertigation;Landor Rapsdünger;dt;90;0;;;;
Fertigation;Patastar Plus;l;90;0;;;;
Fertigation;Séactive Gold BMO ;l;90;0;;;;
Fertigation;Tip / Calcium;l;90;0;;;;
Fertigation;Biorga N Quick gekrümelt besonders rasche Wirkung;dt;90;0;;;;
Fertigation;Bittersalz microtop;dt;90;0;;;;
Fertigation;Bor-Ammon + Schwefel  26%+ B+S;dt;90;0;;;;
Fertigation;Bortrac;l;90;0;;;;
Fertigation;Colzador (Raps);dt;90;0;;;;
Fertigation;Epso Top Mg 9.8%;dt;90;0;;;;
Fertigation;Exakt Nobilis.. 4.10.30 .3.5. 0.2. 4S;dt;90;0;;;;
Fertigation;Fertiplus;l;90;0;;;;
Fertigation;Hasolit Kombi granuliert (Meeralgenkalk);dt;90;0;;;;
Fertigation;Hauert Solubor DF;kg;90;0;;;;
Fertigation;Kalkstickstoff gekörnt (Perlka);dt;90;0;;;;
Fertigation;Kristalon Weiss;dt;90;0;;;;
Fertigation;Wuxal Profi;l;90;0;;;;
Fertigation;Schweinegülle Zucht 1:1 verdünnt;m³;6.6;1;pro m3;;;
Fertigation;Güllenbehälter, Beton, gedeckt;m³;6.6;1;pro m3;;;
Flächenbezogene Beiträge;Flächenbeitrag;ha;;0;keine Infos;;;
Flächenbezogene Beiträge;Beitrag offenes Ackerland/Dauerkulturen;ha;;0;keine Infos;;;
Flächenbezogene Beiträge;Beitrag Ökoausgleich;ha;;0;keine Infos;;;
Flächenbezogene Beiträge;Extenso-Beitrag;ha;;0;keine Infos;;;
Flächenbezogene Beiträge;Anbau-Beitrag;ha;;0;keine Infos;;;
Flächenbezogene Beiträge;Beitrag NHG;ha;;0;keine Infos;;;
Flächenbezogene Beiträge;Beitrag ÖQV;ha;;0;keine Infos;;;
Flächenbezogene Beiträge;Kommunale Beiträge;ha;;0;keine Infos;;;
Flächenbezogene Beiträge;Übrige kantonale Beiträge;ha;;0;keine Infos;;;
Flächenbezogene Beiträge;;;;0;keine Infos;;;
Flurbegehung;;;;0;keine Infos;;;
Fräsen;;;240;0;Reihenhackfräse;;;
Fräsen;Starane 180;l;;0;keine Infos;;;
Frässaat;Silomais;Dose;350;0;Annahme 240 für fräsen plus 110 für Säwalze;;;
Frässaat;Silomais, Saatgut;Dose;350;0;Annahme 240 für fräsen plus 110 für Säwalze;;;
Frässaat;Silomais, Saatgut gebeizt;Dose;350;0;;;;
Frässaat;Silomais, PR39F58;Dose;350;0;;;;
Frässaat;Körnermaissaatgut;Dose;350;0;;;;
Frässaat;PR 39 F 58;Dose;350;0;;;;
Frässaat;Silomais, Saatgut 80'000;Dose;350;0;;;;
Frässaat;Silomais Coxximo;Dose;350;0;;;;
Frässaat;Silomais, Amadeo;Dose;350;0;;;;
Frässaat;Delitop;Dose;350;0;;;;
Frässaat;LG3220 / LG 30218;Dose;350;0;;;;
Frässaat;Amadeo;Dose;350;0;;;;
Frässaat;DK 287;Dose;350;0;;;;
Frässaat;DK287/ LG 3220/LG30.218/LG30.222;Dose;350;0;;;;
Frässaat;Fabregas;Dose;350;0;;;;
Frässaat;LG 32.218;Dose;350;0;;;;
Frässaat;LG 3220;Dose;350;0;;;;
Frässaat;LG3220 / Coxximo;Dose;350;0;;;;
Frässaat;Mais LG30.218;ha;350;0;;;;
Frässaat;Maïs plante entière, semences;Dose;350;0;;;;
Frässaat;Silomais, Saatgut Amadeo;Dose;350;0;;;;
Frässaat;Winterraps, Saatgut gebeizt;Dose;350;0;;;;
Frässaat;DK287/ LG 3220;Dose;350;0;;;;
Frässaat;Silomais LG 30.218, Saatgut gebeizt;Dose;350;0;;;;
Frässaat;Silomais LG30218 / LG30222;Dose;350;0;;;;
Frässaat;Silomais, Fabregas(Mesurol gebeizt);Dose;350;0;;;;
Frässaat;Silomais, Saatgut,Ronaldino;Dose;350;0;;;;
Frässaat;Tiago;Dose;350;0;;;;
Frässaat;;;350;0;;;;
Frässaat;Mesurol flüssig;l;350;0;;;;
Frässaat;Wintergerste, Saatgut gebeizt;dt;350;0;;;;
Frässaat;Winterraps, Saatgut gebeizt;kg;350;0;;;;
Frässaat;Standardmischung 330 (3-jährig);kg;350;0;;;;
Frässaat;Standardmischung 440 (längerdauernd, raigrasfähige Lagen);kg;350;0;;;;
Frässaat;Phacelia;kg;350;0;;;;
Frässaat;Standardmischung 200 (2-jährig);kg;350;0;;;;
Frässaat;Beizmittel unbekannt;;350;0;;;;
Frässaat;Buntbrache Grundversion;kg;350;0;;;;
Frässaat;Sommergerste, Saatgut ungebeizt;dt;350;0;;;;
Frässaat;Sommerhafer, Saatgut ungebeizt;dt;350;0;;;;
Frässaat;Standardmischung Humida (extensive Nutzungen);kg;350;0;;;;
Frässaat;Standardmischung Salvia (extensive Nutzungen);kg;350;0;;;;
Frässaat;Winterweizen, Saatgut gebeizt;dt;350;0;;;;
Frässaat;Körnermais;;350;0;;;;
Frässaat;Silomais;;350;0;;;;
Gemüse ernten;Futterkartoffeln;dt;2620;0;;;;
Gemüse ernten;Karotten, Lager-;kg;740;0;keine Infos;;;
Gemüse ernten;Winterzwiebel;kg;50;1;pro h;;;
Gemüse ernten;Zwiebeln;kg;50;1;pro h;;;
Gemüse ernten;;;;0;keine Infos;;;
Gemüse ernten;Salate, diverse, mittlerer Ertrag;Stk.;;0;keine Infos;;;
Gemüse ernten;Tomaten, guter Ertrag (G);kg;;0;keine Infos;;;
Gemüse ernten;Spinat, zwei Schnitte;kg;;0;keine Infos;;;
Gemüse ernten;Erbsen, Verarbeitungs-;kg;;0;keine Infos;;;
Gemüse ernten;Zucchetti, Patisson;kg;;0;keine Infos;;;
Gemüse ernten;Aubergine (G);kg;;0;keine Infos;;;
Gemüse ernten;Kohlrabi;kg;;0;keine Infos;;;
Gemüse ernten;Fenchel;kg;;0;keine Infos;;;
Gemüse ernten;Lauch;kg;;0;keine Infos;;;
Gemüse ernten;Randen;kg;;0;keine Infos;;;
Gemüse ernten;Spinat, ein Schnitt;kg;;0;keine Infos;;;
Gemüse ernten;Kürbis;kg;;0;keine Infos;;;
Gemüse ernten;Blumenkohl;kg;;0;keine Infos;;;
Gemüse ernten;Einschneidekabis;kg;;0;keine Infos;;;
Gemüse ernten;Sellerie, Knollen-, Lager-, mittlerer Ertrag;kg;;0;keine Infos;;;
Gemüse ernten;Treibzichorien;kg;;0;keine Infos;;;
Gemüsepflege;Encarsia formosa;Pkte;;0;keine Infos;;;
Gemüsepflege;;;;0;keine Infos;;;
Giessen;;;;0;keine Infos;;;
Giessen;Chlorothalonil;l;;0;keine Infos;;;
Graben;Speisekartoffeln;dt;2620;0;Kartoffelvollernter;;;
Graben;Futterkartoffeln;dt;2620;0;;;;
Graben;Industriekartoffeln;dt;2620;0;;;;
Graben;Saatkartoffeln;dt;2620;0;;;;
Graben;Frühkartoffeln;dt;2620;0;;;;
Graben;Speisekartoffeln;;2620;0;Kartoffelvollernter;;;
Graben;Futterkartoffeln;;2620;0;;;;
Graben;Industriekartoffeln;;2620;0;;;;
Graben;Saatkartoffeln;;2620;0;;;;
Graben;Frühkartoffeln;;2620;0;;;;
Graben;Zuckerrüben;dt;970;0;;;;
Graben;Karotten, Lager-;kg;740;0;;;;
Graben;Futterrüben;dt;740;0;;;;
Graben;Karotten, Verarbeitungs-;kg;740;0;;;;
Graben;Mais g. Pflanze (getrocknet);dt;510;0;;;;
Graben;Futterrübenkrautsilage;dt;250;0;;;;
Graben;Zuckerrübenkraut (frisch);dt;150;0;Annahme Mähwerk;;;
Graben;Zwiebeln;kg;50;1;pro h;;;
Graben;;;;;;;;
Graben;Treibzichorien;kg;;;;;;
Graben;Heil-, Gewürzpflanzen (mehrj.);kg;;;;;;
Graben;Maissilage;dt;;;keine Einträge in DB gefunden;;;
Granulat streuen;Métarex RG;kg;90;0;;;;
Granulat streuen;Antilimaces Méoc;kg;90;0;;;;
Granulat streuen;Metarex TDS;kg;90;0;;;;
Granulat streuen;Métarex R.G.;kg;90;0;;;;
Granulat streuen;Grains anti-limace PS;kg;90;0;;;;
Granulat streuen;Schneckenkorn Steiner Ultra;kg;90;0;;;;
Granulat streuen;Limax Plus;kg;90;0;;;;
Granulat streuen;Metarex R.G.;kg;90;0;;;;
Granulat streuen;Antischneck-Feinkorn;kg;90;0;;;;
Granulat streuen;Safsan;kg;90;0;;;;
Granulat streuen;Schneckenkörner PS;kg;90;0;;;;
Granulat streuen;Antilimaces Steiner Ultra;kg;90;0;;;;
Granulat streuen;Metarol - Schneckenkorn;kg;90;0;;;;
Granulat streuen;Schnecken-Linsen;kg;90;0;;;;
Granulat streuen;Mesurol G;kg;90;0;;;;
Granulat streuen;Schneckenkörner Steiner;kg;90;0;;;;
Granulat streuen;;;90;0;;;;
Granulat streuen;Antis-Limaces;kg;90;0;;;;
Granulat streuen;Schneckenkorn-Carasint;kg;90;0;;;;
Granulat streuen;Antilimaces;kg;90;0;;;;
Granulat streuen;Bandur;l;90;0;;;;
Granulat streuen;Diazinon Granulat;kg;90;0;;;;
Granulat streuen;Schneckenkorn Steiner Quad;kg;90;0;;;;
Granulat streuen;Artist;kg;90;0;;;;
Granulat streuen;Schneckenkorn PS;kg;90;0;;;;
Granulat streuen;Counter 2G;kg;90;0;;;;
Granulat streuen;Metarol Schneckenkorn, ;kg;90;0;;;;
Granulat streuen;Phenmedipham;l;90;0;;;;
Granulat streuen;Polytanol;kg;90;0;;;;
Granulat streuen;Schneckenkörner ;kg;90;0;;;;
Granulat streuen;Condoral 70 WG;kg;90;0;;;;
Granulat streuen;Decis Protech;l;90;0;;;;
Granulat streuen;Limax S ;kg;90;0;;;;
Granulat streuen;Linuron LG;kg;90;0;;;;
Granulat streuen;Temik 10 G;kg;90;0;;;;
Granulat streuen;Antischneck Feinkorn;kg;90;0;;;;
Granulat streuen;Aramo;l;90;0;;;;
Granulat streuen;Betanal expert;l;90;0;;;;
Granulat streuen;Cortilan;kg;90;0;;;;
Granulat streuen;Dual Gold;l;90;0;;;;
Granulat streuen;Eigenes Produkt...Metarol;kg;90;0;;;;
Granulat streuen;Evitoxal;kg;90;0;;;;
Granulat streuen;Hoestar;kg;90;0;;;;
Granulat streuen;I SLUXX;kg;90;0;;;;
Granulat streuen;Lontrel 100;l;90;0;;;;
Granulat streuen;Meta-Schneckenstop;kg;90;0;;;;
Granulat streuen;Metamitron;l;90;0;;;;
Granulat streuen;Schneckenkorn-Ultra / Antilimaces ultra;kg;90;0;;;;
Granulat streuen;Schneckenkörner Gesal;kg;90;0;;;;
Granulat streuen;Schneckenkörner Metarex RG;kg;90;0;;;;
Granulat streuen;Spotlight Plus;l;90;0;;;;
Grastrocknung;Mais g. Pflanze (getrocknet);dt;510;0;keine Infos;;;
Grastrocknung;CCM-Würfel (künstlich getrocknet;dt;510;0;keine Infos;;;
Grastrocknung;Mais g. Pflanze (frisch);dt;510;0;keine Infos;;;
Grastrocknung;Gerste;dt;440;0;keine Infos;;;
Grastrocknung;Trockengras;dt;150;0;Annahme Balkenmähwerk;;;
Grastrocknung;Heu;dt;150;0;Annahme Balkenmähwerk;;;
Grastrocknung;Dürrfutter (lose);dt;150;0;Annahme Balkenmähwerk;;;
Grastrocknung;Grassilage;dt;150;0;keine Infos;;;
Grastrocknung;Grassamen;kg;150;0;keine Infos;;;
Grastrocknung;;;;;keine Angaben;;;
Grössenkontrolle;;;;0;keine Infos;;;
Grubbern;;;140;0;;;;
Grubbern + Eggen;;;140;0;;;;
Gülle ausbringen;Ammonsalpeter 27 % + 2.5 %  Mg;dt;90;0;;;;
Gülle ausbringen;Nitrophos 26.7.0 + 2 % Mg;dt;90;0;;;;
Gülle ausbringen;Nitrate ammoniaque 27 % N + 2.5 % Mg;dt;90;0;;;;
Gülle ausbringen;Suplesan;dt;90;0;;;;
Gülle ausbringen;Nitrate d'ammoniaque 27.5 %;dt;90;0;;;;
Gülle ausbringen;Harnstoff prilliert;dt;90;0;;;;
Gülle ausbringen;Mg-Ammonsalpeter 25% + S;dt;90;0;;;;
Gülle ausbringen;01Ammonsalpeter 27.5 %;dt;90;0;;;;
Gülle ausbringen;Ammonsalpeter 27 % + 2 5 %  Mg;dt;90;0;;;;
Gülle ausbringen;Ammonsalpeter 27.5 %;dt;90;0;;;;
Gülle ausbringen;Bio 3G;dt;90;0;;;;
Gülle ausbringen;DAP 18 % N + 46 % P;dt;90;0;;;;
Gülle ausbringen;Dolomit Magnesiumkalk gran.;dt;90;0;;;;
Gülle ausbringen;Harnstoff gekörnt;dt;90;0;;;;
Gülle ausbringen;Landor 13.9.16 + Mg + S;dt;90;0;;;;
Gülle ausbringen;Mangansulfat;dt;90;0;;;;
Gülle ausbringen;Mg-Ammonsalpeter 24 % + 5%  Mg + S;dt;90;0;;;;
Gülle ausbringen;Nitroplus 20.5.8 + Mg/S/Na;dt;90;0;;;;
Gülle ausbringen;Novaphos;dt;90;0;;;;
Gülle ausbringen;Patent-Kali 30 % + Mg;dt;90;0;;;;
Gülle ausbringen;Rübendünger;dt;90;0;;;;
Gülle ausbringen;Triphoska 0.10.25;dt;90;0;;;;
Gülle ausbringen;Urée granulée 46 % N;dt;90;0;;;;
Gülle ausbringen;Mistplatz;t;12;1;pro t;;;
Gülle ausbringen;fumière;t;12;1;pro t;;;
Gülle ausbringen;Kompost;t;12;1;pro t;;;
Gülle ausbringen;Tas de fumier;t;12;1;pro t;;;
Gülle ausbringen;Fumier de poulets;t;12;1;pro t;;;
Gülle ausbringen;Fumière;t;12;1;pro t;;;
Gülle ausbringen;Laufstallmist Rindvieh;t;12;1;pro t;;;
Gülle ausbringen;Mistplatz Wittwer;t;12;1;pro t;;;
Gülle ausbringen;Stapelmist Rindvieh;t;12;1;pro t;;;
Gülle ausbringen;Volaille;t;12;1;pro t;;;
Gülle ausbringen;Güllengrube, Beton, gedeckt;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllenbehälter, Beton, gedeckt;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllengrube;m³;6.6;1;pro m3;;;
Gülle ausbringen;Fosse à lisier, en béton, fermée;m³;6.6;1;pro m3;;;
Gülle ausbringen;Fosse à purin fermée;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllensilo, Beton, mit Abdeckung;m³;6.6;1;pro m3;;;
Gülle ausbringen;Gülle Rinder 1:1 verdünnt;m³;6.6;1;pro m3;;;
Gülle ausbringen;Rundsilo ;m³;6.6;1;pro m3;;;
Gülle ausbringen;Fosse 2000;m³;6.6;1;pro m3;;;
Gülle ausbringen;Mischgülle Rind/Schweinezucht 1:1, verdünnt 1:1;m³;6.6;1;pro m3;;;
Gülle ausbringen;Gülle Rinder 1:2 verdünnt;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllentrog;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllensilo, Beton, offen;m³;6.6;1;pro m3;;;
Gülle ausbringen;Lisier bovins/poulets;m³;6.6;1;pro m3;;;
Gülle ausbringen;Purin bovins dilué 1:1;m³;6.6;1;pro m3;;;
Gülle ausbringen;;m³;6.6;1;pro m3;;;
Gülle ausbringen;Grube Milchvieh;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllengrube Wittwer;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllengrube Laufstall;m³;6.6;1;pro m3;;;
Gülle ausbringen;Vollgülle gem. Rind/Schweinemast 1:1, verdünnt 1:1;m³;6.6;1;pro m3;;;
Gülle ausbringen;Fosse à lisier;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllengrube Kleinweidli;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllesilo, Beton, mit Abdeckung;m³;6.6;1;pro m3;;;
Gülle ausbringen;fosse ouverte reymond;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllengrube Hofen;m³;6.6;1;pro m3;;;
Gülle ausbringen;Schweinegülle Mast 1:1 verdünnt;m³;6.6;1;pro m3;;;
Gülle ausbringen;Lisier bovins dilué 1:1;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllengrube 95;m³;6.6;1;pro m3;;;
Gülle ausbringen;Gülle Rinder kotarm 1:3 verdünnt;m³;6.6;1;pro m3;;;
Gülle ausbringen;Schweinegülle Zucht 1:1 verdünnt;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllebehälter;m³;6.6;1;pro m3;;;
Gülle ausbringen;Gülle Rinder unverdünnt;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllenloch mit Spalten;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllenbehälter, Bergli, Beton, gedeckt;m³;6.6;1;pro m3;;;
Gülle ausbringen;Eigene Gülle;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllebehälter alt mit Laufhof;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllengrube Augstburger;m³;6.6;1;pro m3;;;
Gülle ausbringen;Vollgülle gem. Rind/Schweinemast 1:1, verdünnt 1:1 Bütler 09;m³;6.6;1;pro m3;;;
Gülle ausbringen;Schweinegülle Mast 1:2 verdünnt;m³;6.6;1;pro m3;;;
Gülle ausbringen;fosse;m³;6.6;1;pro m3;;;
Gülle ausbringen;fosse couverte winkler;m³;6.6;1;pro m3;;;
Gülle ausbringen;Purin bovins à l'engrais;m³;6.6;1;pro m3;;;
Gülle ausbringen;Gülle Rindviehmast;m³;6.6;1;pro m3;;;
Gülle ausbringen;Güllensilo, Metall, offen;m³;6.6;1;pro m3;;;
Gülle ausbringen;Konzentrat 2.6N;m³;6.6;1;pro m3;;;
Gülle ausbringen;Gülle Meier;m³;6.6;1;pro m3;;;
